Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut321,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,>=,!=
_mut322,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,>=,<
_mut323,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,>=,>
_mut324,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,>=,<=
_mut325,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,||,&&
_mut326,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,&&,||
_mut327,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,&&,||
_mut328,org.apache.tools.zip.ZipOutputStream,shouldAddZip64Extra_837,||,&&
_mut329,org.apache.tools.zip.ZipOutputStream,setLevel_864,<,==
_mut330,org.apache.tools.zip.ZipOutputStream,setLevel_864,<,!=
_mut331,org.apache.tools.zip.ZipOutputStream,setLevel_864,<,>
_mut332,org.apache.tools.zip.ZipOutputStream,setLevel_864,<,<=
_mut333,org.apache.tools.zip.ZipOutputStream,setLevel_864,<,>=
_mut334,org.apache.tools.zip.ZipOutputStream,setLevel_864,>,==
_mut335,org.apache.tools.zip.ZipOutputStream,setLevel_864,>,!=
_mut336,org.apache.tools.zip.ZipOutputStream,setLevel_864,>,<
_mut337,org.apache.tools.zip.ZipOutputStream,setLevel_864,>,<=
_mut338,org.apache.tools.zip.ZipOutputStream,setLevel_864,>,>=
_mut339,org.apache.tools.zip.ZipOutputStream,setLevel_864,||,&&
_mut340,org.apache.tools.zip.ZipOutputStream,setLevel_864,==,!=
_mut341,org.apache.tools.zip.ZipOutputStream,setLevel_864,==,<
_mut342,org.apache.tools.zip.ZipOutputStream,setLevel_864,==,>
_mut343,org.apache.tools.zip.ZipOutputStream,setLevel_864,==,<=
_mut344,org.apache.tools.zip.ZipOutputStream,setLevel_864,==,>=
_mut345,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,>,==
_mut346,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,>,!=
_mut347,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,>,<
_mut348,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,>,<=
_mut349,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,>,>=
_mut350,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,&&,||
_mut351,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<=,==
_mut352,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<=,!=
_mut353,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<=,<
_mut354,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<=,>
_mut355,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<=,>=
_mut356,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,/,+
_mut357,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,/,-
_mut358,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,/,*
_mut359,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,/,%
_mut360,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,+
_mut361,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,-
_mut362,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,/
_mut363,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,%
_mut364,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,-
_mut365,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,*
_mut366,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,/
_mut367,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,%
_mut368,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,==
_mut369,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,!=
_mut370,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,>
_mut371,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,<=
_mut372,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,>=
_mut373,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,+
_mut374,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,-
_mut375,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,/
_mut376,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,*,%
_mut377,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,==
_mut378,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,!=
_mut379,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,>
_mut380,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,<=
_mut381,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,<,>=
_mut382,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,-
_mut383,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,*
_mut384,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,/
_mut385,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,+,%
_mut386,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,-,+
_mut387,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,-,*
_mut388,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,-,/
_mut389,org.apache.tools.zip.ZipOutputStream,writeDeflated_947,-,%
_mut390,org.apache.tools.zip.ZipOutputStream,deflate_1042,>,==
_mut391,org.apache.tools.zip.ZipOutputStream,deflate_1042,>,!=
_mut392,org.apache.tools.zip.ZipOutputStream,deflate_1042,>,<
_mut393,org.apache.tools.zip.ZipOutputStream,deflate_1042,>,<=
_mut394,org.apache.tools.zip.ZipOutputStream,deflate_1042,>,>=
_mut395,org.apache.tools.zip.ZipOutputStream,writeLocalFileHeader_1056,+,-
_mut396,org.apache.tools.zip.ZipOutputStream,writeLocalFileHeader_1056,+,*
_mut397,org.apache.tools.zip.ZipOutputStream,writeLocalFileHeader_1056,+,/
_mut398,org.apache.tools.zip.ZipOutputStream,writeLocalFileHeader_1056,+,%
_mut399,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,-,+
_mut400,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,-,*
_mut401,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,-,/
_mut402,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,-,%
_mut403,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,-
_mut404,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,*
_mut405,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,/
_mut406,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,%
_mut407,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,-
_mut408,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,*
_mut409,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,/
_mut410,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,%
_mut411,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,&&,||
_mut412,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,!=
_mut413,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,<
_mut414,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,>
_mut415,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,<=
_mut416,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,>=
_mut417,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,||,&&
_mut418,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,!=
_mut419,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,<
_mut420,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,>
_mut421,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,<=
_mut422,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,==,>=
_mut423,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,||,&&
_mut424,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,-
_mut425,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,*
_mut426,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,/
_mut427,org.apache.tools.zip.ZipOutputStream,createLocalFileHeader_1073,+,%
_mut428,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,||,&&
_mut429,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,+
_mut430,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,*
_mut431,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,/
_mut432,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,%
_mut433,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,&&,||
_mut434,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,||,&&
_mut435,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,+
_mut436,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,*
_mut437,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,/
_mut438,org.apache.tools.zip.ZipOutputStream,addUnicodeExtraFields_1141,-,%
_mut439,org.apache.tools.zip.ZipOutputStream,writeDataDescriptor_1178,||,&&
_mut440,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,==
_mut441,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,!=
_mut442,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<
_mut443,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,>
_mut444,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<=
_mut445,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,||,&&
_mut446,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,==
_mut447,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,!=
_mut448,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<
_mut449,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,>
_mut450,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<=
_mut451,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,||,&&
_mut452,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,==
_mut453,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,!=
_mut454,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<
_mut455,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,>
_mut456,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,>=,<=
_mut457,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,||,&&
_mut458,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1207,&&,||
_mut459,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,+
_mut460,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,*
_mut461,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,/
_mut462,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,%
_mut463,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,+
_mut464,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,*
_mut465,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,/
_mut466,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,-,%
_mut467,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,-
_mut468,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,*
_mut469,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,/
_mut470,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,%
_mut471,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,-
_mut472,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,*
_mut473,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,/
_mut474,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,%
_mut475,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,-
_mut476,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,*
_mut477,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,/
_mut478,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,%
_mut479,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,&&,||
_mut480,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,==
_mut481,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,!=
_mut482,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,<
_mut483,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,>
_mut484,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,<=
_mut485,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,==
_mut486,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,!=
_mut487,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,<
_mut488,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,>
_mut489,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,>=,<=
_mut490,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,||,&&
_mut491,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,-
_mut492,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,*
_mut493,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,/
_mut494,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,%
_mut495,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,-
_mut496,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,*
_mut497,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,/
_mut498,org.apache.tools.zip.ZipOutputStream,createCentralFileHeader_1236,+,%
_mut499,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,==
_mut500,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,!=
_mut501,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<
_mut502,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,>
_mut503,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<=
_mut504,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,==
_mut505,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,!=
_mut506,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<
_mut507,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,>
_mut508,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<=
_mut509,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,||,&&
_mut510,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,==
_mut511,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,!=
_mut512,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<
_mut513,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,>
_mut514,org.apache.tools.zip.ZipOutputStream,handleZip64Extra_1324,>=,<=
_mut515,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,==
_mut516,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,!=
_mut517,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,<
_mut518,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,<=
_mut519,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,>=
_mut520,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,&&,||
_mut521,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,==
_mut522,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,!=
_mut523,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,<
_mut524,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,<=
_mut525,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,>,>=
_mut526,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,&&,||
_mut527,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,-,+
_mut528,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,-,*
_mut529,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,-,/
_mut530,org.apache.tools.zip.ZipOutputStream,writeCentralDirectoryEnd_1352,-,%
_mut531,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,==
_mut532,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,!=
_mut533,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<
_mut534,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,>
_mut535,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<=
_mut536,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,==
_mut537,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,!=
_mut538,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<
_mut539,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,>
_mut540,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<=
_mut541,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,||,&&
_mut542,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,==
_mut543,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,!=
_mut544,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<
_mut545,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,>
_mut546,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,>=,<=
_mut547,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,||,&&
_mut548,org.apache.tools.zip.ZipOutputStream,writeZip64CentralDirectory_1444,&&,||
_mut549,org.apache.tools.zip.ZipOutputStream,getGeneralPurposeBits_1557,||,&&
_mut550,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,==,!=
_mut551,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,==,<
_mut552,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,==,>
_mut553,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,==,<=
_mut554,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,==,>=
_mut555,org.apache.tools.zip.ZipOutputStream,isDeflatedToOutputStream_1576,&&,||
_mut556,org.apache.tools.zip.ZipOutputStream,getEffectiveZip64Mode_1633,||,&&
_mut557,org.apache.tools.zip.ZipOutputStream,getEffectiveZip64Mode_1633,||,&&
_mut558,org.apache.tools.zip.ZipOutputStream,getEffectiveZip64Mode_1633,||,&&
_mut559,org.apache.tools.zip.ZipOutputStream,getEntryEncoding_1643,&&,||
_mut560,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,*,+
_mut561,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,*,-
_mut562,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,*,/
_mut563,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,*,%
_mut564,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,<,==
_mut565,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,<,!=
_mut566,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,<,>
_mut567,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,<,<=
_mut568,org.apache.tools.zip.ZipEncodingHelper,growBuffer_150,<,>=
_mut569,org.apache.tools.zip.ZipEncodingHelper,isUTF8_243,||,&&
_mut570,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,-
_mut571,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,*
_mut572,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,/
_mut573,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,%
_mut574,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,-
_mut575,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,*
_mut576,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,/
_mut577,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,%
_mut578,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,-
_mut579,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,*
_mut580,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,/
_mut581,org.apache.tools.zip.ExtraFieldUtils,parse_133,+,%
_mut582,org.apache.tools.zip.ExtraFieldUtils,parse_133,>,==
_mut583,org.apache.tools.zip.ExtraFieldUtils,parse_133,>,!=
_mut584,org.apache.tools.zip.ExtraFieldUtils,parse_133,>,<
_mut585,org.apache.tools.zip.ExtraFieldUtils,parse_133,>,<=
_mut586,org.apache.tools.zip.ExtraFieldUtils,parse_133,>,>=
_mut587,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,+
_mut588,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,*
_mut589,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,/
_mut590,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,%
_mut591,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,+
_mut592,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,*
_mut593,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,/
_mut594,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,%
_mut595,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,+
_mut596,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,*
_mut597,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,/
_mut598,org.apache.tools.zip.ExtraFieldUtils,parse_133,-,%
