Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut1433,org.jfree.data.time.TimeTableXYDataset,getXValue_486,-,+
_mut1434,org.jfree.data.time.TimeTableXYDataset,getXValue_486,-,*
_mut1435,org.jfree.data.time.TimeTableXYDataset,getXValue_486,-,/
_mut1436,org.jfree.data.time.TimeTableXYDataset,getXValue_486,-,%
_mut1437,org.jfree.data.time.TimeTableXYDataset,getXValue_486,/,+
_mut1438,org.jfree.data.time.TimeTableXYDataset,getXValue_486,/,-
_mut1439,org.jfree.data.time.TimeTableXYDataset,getXValue_486,/,*
_mut1440,org.jfree.data.time.TimeTableXYDataset,getXValue_486,/,%
_mut1441,org.jfree.data.time.TimeTableXYDataset,getXValue_486,+,-
_mut1442,org.jfree.data.time.TimeTableXYDataset,getXValue_486,+,*
_mut1443,org.jfree.data.time.TimeTableXYDataset,getXValue_486,+,/
_mut1444,org.jfree.data.time.TimeTableXYDataset,getXValue_486,+,%
_mut1445,org.jfree.data.time.TimeTableXYDataset,getDomainBounds_546,-,+
_mut1446,org.jfree.data.time.TimeTableXYDataset,getDomainBounds_546,-,*
_mut1447,org.jfree.data.time.TimeTableXYDataset,getDomainBounds_546,-,/
_mut1448,org.jfree.data.time.TimeTableXYDataset,getDomainBounds_546,-,%
_mut1449,org.jfree.data.time.TimeTableXYDataset,getDomainBounds_546,||,&&
_mut1450,org.jfree.data.time.Month,Month_111,<,==
_mut1451,org.jfree.data.time.Month,Month_111,<,!=
_mut1452,org.jfree.data.time.Month,Month_111,<,>
_mut1453,org.jfree.data.time.Month,Month_111,<,<=
_mut1454,org.jfree.data.time.Month,Month_111,<,>=
_mut1455,org.jfree.data.time.Month,Month_111,>,==
_mut1456,org.jfree.data.time.Month,Month_111,>,!=
_mut1457,org.jfree.data.time.Month,Month_111,>,<
_mut1458,org.jfree.data.time.Month,Month_111,>,<=
_mut1459,org.jfree.data.time.Month,Month_111,>,>=
_mut1460,org.jfree.data.time.Month,Month_111,||,&&
_mut1461,org.jfree.data.time.Month,Month_126,<,==
_mut1462,org.jfree.data.time.Month,Month_126,<,!=
_mut1463,org.jfree.data.time.Month,Month_126,<,>
_mut1464,org.jfree.data.time.Month,Month_126,<,<=
_mut1465,org.jfree.data.time.Month,Month_126,<,>=
_mut1466,org.jfree.data.time.Month,Month_126,>,==
_mut1467,org.jfree.data.time.Month,Month_126,>,!=
_mut1468,org.jfree.data.time.Month,Month_126,>,<
_mut1469,org.jfree.data.time.Month,Month_126,>,<=
_mut1470,org.jfree.data.time.Month,Month_126,>,>=
_mut1471,org.jfree.data.time.Month,Month_126,||,&&
_mut1472,org.jfree.data.time.Month,Month_157,+,-
_mut1473,org.jfree.data.time.Month,Month_157,+,*
_mut1474,org.jfree.data.time.Month,Month_157,+,/
_mut1475,org.jfree.data.time.Month,Month_157,+,%
_mut1476,org.jfree.data.time.Month,previous_244,!=,==
_mut1477,org.jfree.data.time.Month,previous_244,!=,<
_mut1478,org.jfree.data.time.Month,previous_244,!=,>
_mut1479,org.jfree.data.time.Month,previous_244,!=,<=
_mut1480,org.jfree.data.time.Month,previous_244,!=,>=
_mut1481,org.jfree.data.time.Month,previous_244,>,==
_mut1482,org.jfree.data.time.Month,previous_244,>,!=
_mut1483,org.jfree.data.time.Month,previous_244,>,<
_mut1484,org.jfree.data.time.Month,previous_244,>,<=
_mut1485,org.jfree.data.time.Month,previous_244,>,>=
_mut1486,org.jfree.data.time.Month,previous_244,-,+
_mut1487,org.jfree.data.time.Month,previous_244,-,*
_mut1488,org.jfree.data.time.Month,previous_244,-,/
_mut1489,org.jfree.data.time.Month,previous_244,-,%
_mut1490,org.jfree.data.time.Month,previous_244,-,+
_mut1491,org.jfree.data.time.Month,previous_244,-,*
_mut1492,org.jfree.data.time.Month,previous_244,-,/
_mut1493,org.jfree.data.time.Month,previous_244,-,%
_mut1494,org.jfree.data.time.Month,next_269,!=,==
_mut1495,org.jfree.data.time.Month,next_269,!=,<
_mut1496,org.jfree.data.time.Month,next_269,!=,>
_mut1497,org.jfree.data.time.Month,next_269,!=,<=
_mut1498,org.jfree.data.time.Month,next_269,!=,>=
_mut1499,org.jfree.data.time.Month,next_269,<,==
_mut1500,org.jfree.data.time.Month,next_269,<,!=
_mut1501,org.jfree.data.time.Month,next_269,<,>
_mut1502,org.jfree.data.time.Month,next_269,<,<=
_mut1503,org.jfree.data.time.Month,next_269,<,>=
_mut1504,org.jfree.data.time.Month,next_269,+,-
_mut1505,org.jfree.data.time.Month,next_269,+,*
_mut1506,org.jfree.data.time.Month,next_269,+,/
_mut1507,org.jfree.data.time.Month,next_269,+,%
_mut1508,org.jfree.data.time.Month,next_269,+,-
_mut1509,org.jfree.data.time.Month,next_269,+,*
_mut1510,org.jfree.data.time.Month,next_269,+,/
_mut1511,org.jfree.data.time.Month,next_269,+,%
_mut1512,org.jfree.data.time.Month,getSerialIndex_291,*,+
_mut1513,org.jfree.data.time.Month,getSerialIndex_291,*,-
_mut1514,org.jfree.data.time.Month,getSerialIndex_291,*,/
_mut1515,org.jfree.data.time.Month,getSerialIndex_291,*,%
_mut1516,org.jfree.data.time.Month,getSerialIndex_291,+,-
_mut1517,org.jfree.data.time.Month,getSerialIndex_291,+,*
_mut1518,org.jfree.data.time.Month,getSerialIndex_291,+,/
_mut1519,org.jfree.data.time.Month,getSerialIndex_291,+,%
_mut1520,org.jfree.data.time.Month,equals_318,!=,==
_mut1521,org.jfree.data.time.Month,equals_318,!=,<
_mut1522,org.jfree.data.time.Month,equals_318,!=,>
_mut1523,org.jfree.data.time.Month,equals_318,!=,<=
_mut1524,org.jfree.data.time.Month,equals_318,!=,>=
_mut1525,org.jfree.data.time.Month,equals_318,!=,==
_mut1526,org.jfree.data.time.Month,equals_318,!=,<
_mut1527,org.jfree.data.time.Month,equals_318,!=,>
_mut1528,org.jfree.data.time.Month,equals_318,!=,<=
_mut1529,org.jfree.data.time.Month,equals_318,!=,>=
_mut1530,org.jfree.data.time.Month,hashCode_345,*,+
_mut1531,org.jfree.data.time.Month,hashCode_345,*,-
_mut1532,org.jfree.data.time.Month,hashCode_345,*,/
_mut1533,org.jfree.data.time.Month,hashCode_345,*,%
_mut1534,org.jfree.data.time.Month,hashCode_345,+,-
_mut1535,org.jfree.data.time.Month,hashCode_345,+,*
_mut1536,org.jfree.data.time.Month,hashCode_345,+,/
_mut1537,org.jfree.data.time.Month,hashCode_345,+,%
_mut1538,org.jfree.data.time.Month,hashCode_345,*,+
_mut1539,org.jfree.data.time.Month,hashCode_345,*,-
_mut1540,org.jfree.data.time.Month,hashCode_345,*,/
_mut1541,org.jfree.data.time.Month,hashCode_345,*,%
_mut1542,org.jfree.data.time.Month,hashCode_345,+,-
_mut1543,org.jfree.data.time.Month,hashCode_345,+,*
_mut1544,org.jfree.data.time.Month,hashCode_345,+,/
_mut1545,org.jfree.data.time.Month,hashCode_345,+,%
_mut1546,org.jfree.data.time.Month,compareTo_362,-,+
_mut1547,org.jfree.data.time.Month,compareTo_362,-,*
_mut1548,org.jfree.data.time.Month,compareTo_362,-,/
_mut1549,org.jfree.data.time.Month,compareTo_362,-,%
_mut1550,org.jfree.data.time.Month,compareTo_362,==,!=
_mut1551,org.jfree.data.time.Month,compareTo_362,==,<
_mut1552,org.jfree.data.time.Month,compareTo_362,==,>
_mut1553,org.jfree.data.time.Month,compareTo_362,==,<=
_mut1554,org.jfree.data.time.Month,compareTo_362,==,>=
_mut1555,org.jfree.data.time.Month,compareTo_362,-,+
_mut1556,org.jfree.data.time.Month,compareTo_362,-,*
_mut1557,org.jfree.data.time.Month,compareTo_362,-,/
_mut1558,org.jfree.data.time.Month,compareTo_362,-,%
_mut1559,org.jfree.data.time.Month,getFirstMillisecond_406,-,+
_mut1560,org.jfree.data.time.Month,getFirstMillisecond_406,-,*
_mut1561,org.jfree.data.time.Month,getFirstMillisecond_406,-,/
_mut1562,org.jfree.data.time.Month,getFirstMillisecond_406,-,%
_mut1563,org.jfree.data.time.Month,getLastMillisecond_424,-,+
_mut1564,org.jfree.data.time.Month,getLastMillisecond_424,-,*
_mut1565,org.jfree.data.time.Month,getLastMillisecond_424,-,/
_mut1566,org.jfree.data.time.Month,getLastMillisecond_424,-,%
_mut1567,org.jfree.data.time.Month,parseMonth_442,==,!=
_mut1568,org.jfree.data.time.Month,parseMonth_442,==,<
_mut1569,org.jfree.data.time.Month,parseMonth_442,==,>
_mut1570,org.jfree.data.time.Month,parseMonth_442,==,<=
_mut1571,org.jfree.data.time.Month,parseMonth_442,==,>=
_mut1572,org.jfree.data.time.Month,parseMonth_442,+,-
_mut1573,org.jfree.data.time.Month,parseMonth_442,+,*
_mut1574,org.jfree.data.time.Month,parseMonth_442,+,/
_mut1575,org.jfree.data.time.Month,parseMonth_442,+,%
_mut1576,org.jfree.data.time.Month,parseMonth_442,>,==
_mut1577,org.jfree.data.time.Month,parseMonth_442,>,!=
_mut1578,org.jfree.data.time.Month,parseMonth_442,>,<
_mut1579,org.jfree.data.time.Month,parseMonth_442,>,<=
_mut1580,org.jfree.data.time.Month,parseMonth_442,>,>=
_mut1581,org.jfree.data.time.Month,parseMonth_442,==,!=
_mut1582,org.jfree.data.time.Month,parseMonth_442,==,<
_mut1583,org.jfree.data.time.Month,parseMonth_442,==,>
_mut1584,org.jfree.data.time.Month,parseMonth_442,==,<=
_mut1585,org.jfree.data.time.Month,parseMonth_442,==,>=
_mut1586,org.jfree.data.time.Month,findSeparator_506,==,!=
_mut1587,org.jfree.data.time.Month,findSeparator_506,==,<
_mut1588,org.jfree.data.time.Month,findSeparator_506,==,>
_mut1589,org.jfree.data.time.Month,findSeparator_506,==,<=
_mut1590,org.jfree.data.time.Month,findSeparator_506,==,>=
_mut1591,org.jfree.data.time.Month,findSeparator_506,==,!=
_mut1592,org.jfree.data.time.Month,findSeparator_506,==,<
_mut1593,org.jfree.data.time.Month,findSeparator_506,==,>
_mut1594,org.jfree.data.time.Month,findSeparator_506,==,<=
_mut1595,org.jfree.data.time.Month,findSeparator_506,==,>=
_mut1596,org.jfree.data.time.Month,findSeparator_506,==,!=
_mut1597,org.jfree.data.time.Month,findSeparator_506,==,<
_mut1598,org.jfree.data.time.Month,findSeparator_506,==,>
_mut1599,org.jfree.data.time.Month,findSeparator_506,==,<=
_mut1600,org.jfree.data.time.Month,findSeparator_506,==,>=
_mut1601,org.jfree.data.time.ohlc.OHLCSeries,add_103,>,==
_mut1602,org.jfree.data.time.ohlc.OHLCSeries,add_103,>,!=
_mut1603,org.jfree.data.time.ohlc.OHLCSeries,add_103,>,<
_mut1604,org.jfree.data.time.ohlc.OHLCSeries,add_103,>,<=
_mut1605,org.jfree.data.time.ohlc.OHLCSeries,add_103,>,>=
_mut1606,org.jfree.data.time.ohlc.OHLC,equals_125,!=,==
_mut1607,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<
_mut1608,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>
_mut1609,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<=
_mut1610,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>=
_mut1611,org.jfree.data.time.ohlc.OHLC,equals_125,!=,==
_mut1612,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<
_mut1613,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>
_mut1614,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<=
_mut1615,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>=
_mut1616,org.jfree.data.time.ohlc.OHLC,equals_125,!=,==
_mut1617,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<
_mut1618,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>
_mut1619,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<=
_mut1620,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>=
_mut1621,org.jfree.data.time.ohlc.OHLC,equals_125,!=,==
_mut1622,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<
_mut1623,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>
_mut1624,org.jfree.data.time.ohlc.OHLC,equals_125,!=,<=
_mut1625,org.jfree.data.time.ohlc.OHLC,equals_125,!=,>=
_mut1626,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,<,==
_mut1627,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,<,!=
_mut1628,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,<,>
_mut1629,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,<,<=
_mut1630,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,<,>=
_mut1631,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,>=,==
_mut1632,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,>=,!=
_mut1633,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,>=,<
_mut1634,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,>=,>
_mut1635,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,>=,<=
_mut1636,org.jfree.data.time.ohlc.OHLCSeriesCollection,getSeries_142,||,&&
_mut1637,org.jfree.data.time.ohlc.OHLCSeriesCollection,removeAllSeries_429,<,==
_mut1638,org.jfree.data.time.ohlc.OHLCSeriesCollection,removeAllSeries_429,<,!=
_mut1639,org.jfree.data.time.ohlc.OHLCSeriesCollection,removeAllSeries_429,<,>
_mut1640,org.jfree.data.time.ohlc.OHLCSeriesCollection,removeAllSeries_429,<,<=
_mut1641,org.jfree.data.time.ohlc.OHLCSeriesCollection,removeAllSeries_429,<,>=
_mut1642,org.jfree.data.time.ohlc.OHLCSeriesCollection,hashCode_475,<,==
_mut1643,org.jfree.data.time.ohlc.OHLCSeriesCollection,hashCode_475,<,!=
_mut1644,org.jfree.data.time.ohlc.OHLCSeriesCollection,hashCode_475,<,>
_mut1645,org.jfree.data.time.ohlc.OHLCSeriesCollection,hashCode_475,<,<=
_mut1646,org.jfree.data.time.ohlc.OHLCSeriesCollection,hashCode_475,<,>=
_mut1647,org.jfree.data.time.Year,Year_115,<,==
_mut1648,org.jfree.data.time.Year,Year_115,<,!=
_mut1649,org.jfree.data.time.Year,Year_115,<,>
_mut1650,org.jfree.data.time.Year,Year_115,<,<=
_mut1651,org.jfree.data.time.Year,Year_115,<,>=
_mut1652,org.jfree.data.time.Year,Year_115,>,==
_mut1653,org.jfree.data.time.Year,Year_115,>,!=
_mut1654,org.jfree.data.time.Year,Year_115,>,<
_mut1655,org.jfree.data.time.Year,Year_115,>,<=
_mut1656,org.jfree.data.time.Year,Year_115,>,>=
_mut1657,org.jfree.data.time.Year,Year_115,||,&&
_mut1658,org.jfree.data.time.Year,previous_212,>,==
_mut1659,org.jfree.data.time.Year,previous_212,>,!=
_mut1660,org.jfree.data.time.Year,previous_212,>,<
_mut1661,org.jfree.data.time.Year,previous_212,>,<=
_mut1662,org.jfree.data.time.Year,previous_212,>,>=
_mut1663,org.jfree.data.time.Year,previous_212,-,+
_mut1664,org.jfree.data.time.Year,previous_212,-,*
_mut1665,org.jfree.data.time.Year,previous_212,-,/
_mut1666,org.jfree.data.time.Year,previous_212,-,%
_mut1667,org.jfree.data.time.Year,next_228,<,==
_mut1668,org.jfree.data.time.Year,next_228,<,!=
_mut1669,org.jfree.data.time.Year,next_228,<,>
_mut1670,org.jfree.data.time.Year,next_228,<,<=
_mut1671,org.jfree.data.time.Year,next_228,<,>=
_mut1672,org.jfree.data.time.Year,next_228,+,-
_mut1673,org.jfree.data.time.Year,next_228,+,*
_mut1674,org.jfree.data.time.Year,next_228,+,/
_mut1675,org.jfree.data.time.Year,next_228,+,%
_mut1676,org.jfree.data.time.Year,equals_297,==,!=
_mut1677,org.jfree.data.time.Year,equals_297,==,<
_mut1678,org.jfree.data.time.Year,equals_297,==,>
_mut1679,org.jfree.data.time.Year,equals_297,==,<=
_mut1680,org.jfree.data.time.Year,equals_297,==,>=
_mut1681,org.jfree.data.time.Year,hashCode_318,*,+
_mut1682,org.jfree.data.time.Year,hashCode_318,*,-
_mut1683,org.jfree.data.time.Year,hashCode_318,*,/
_mut1684,org.jfree.data.time.Year,hashCode_318,*,%
_mut1685,org.jfree.data.time.Year,hashCode_318,+,-
_mut1686,org.jfree.data.time.Year,hashCode_318,+,*
_mut1687,org.jfree.data.time.Year,hashCode_318,+,/
_mut1688,org.jfree.data.time.Year,hashCode_318,+,%
_mut1689,org.jfree.data.time.Year,compareTo_336,-,+
_mut1690,org.jfree.data.time.Year,compareTo_336,-,*
_mut1691,org.jfree.data.time.Year,compareTo_336,-,/
_mut1692,org.jfree.data.time.Year,compareTo_336,-,%
_mut1693,org.jfree.data.time.TimePeriodValues,add_242,-,+
_mut1694,org.jfree.data.time.TimePeriodValues,add_242,-,*
_mut1695,org.jfree.data.time.TimePeriodValues,add_242,-,/
_mut1696,org.jfree.data.time.TimePeriodValues,add_242,-,%
_mut1697,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,+
_mut1698,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,*
_mut1699,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,/
_mut1700,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,%
_mut1701,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,+
_mut1702,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,-
_mut1703,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,*
_mut1704,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,%
_mut1705,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,-
_mut1706,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,*
_mut1707,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,/
_mut1708,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,%
_mut1709,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1710,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1711,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1712,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1713,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1714,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,==
_mut1715,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,!=
_mut1716,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>
_mut1717,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,<=
_mut1718,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>=
_mut1719,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1720,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1721,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1722,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1723,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1724,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,==
_mut1725,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,!=
_mut1726,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<
_mut1727,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<=
_mut1728,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,>=
_mut1729,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1730,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1731,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1732,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1733,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1734,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,+
_mut1735,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,*
_mut1736,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,/
_mut1737,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,%
_mut1738,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,+
_mut1739,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,-
_mut1740,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,*
_mut1741,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,%
_mut1742,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,-
_mut1743,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,*
_mut1744,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,/
_mut1745,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,%
_mut1746,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,==
_mut1747,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,!=
_mut1748,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>
_mut1749,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,<=
_mut1750,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>=
_mut1751,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1752,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1753,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1754,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1755,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1756,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,+
_mut1757,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,*
_mut1758,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,/
_mut1759,org.jfree.data.time.TimePeriodValues,updateBounds_255,-,%
_mut1760,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,+
_mut1761,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,-
_mut1762,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,*
_mut1763,org.jfree.data.time.TimePeriodValues,updateBounds_255,/,%
_mut1764,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,-
_mut1765,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,*
_mut1766,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,/
_mut1767,org.jfree.data.time.TimePeriodValues,updateBounds_255,+,%
_mut1768,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,==
_mut1769,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,!=
_mut1770,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<
_mut1771,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<=
_mut1772,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,>=
_mut1773,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1774,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1775,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1776,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1777,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1778,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,==
_mut1779,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,!=
_mut1780,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>
_mut1781,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,<=
_mut1782,org.jfree.data.time.TimePeriodValues,updateBounds_255,<,>=
_mut1783,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,==
_mut1784,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,!=
_mut1785,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<
_mut1786,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,>
_mut1787,org.jfree.data.time.TimePeriodValues,updateBounds_255,>=,<=
_mut1788,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,==
_mut1789,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,!=
_mut1790,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<
_mut1791,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,<=
_mut1792,org.jfree.data.time.TimePeriodValues,updateBounds_255,>,>=
_mut1793,org.jfree.data.time.TimePeriodValues,recalculateBounds_338,<,==
_mut1794,org.jfree.data.time.TimePeriodValues,recalculateBounds_338,<,!=
_mut1795,org.jfree.data.time.TimePeriodValues,recalculateBounds_338,<,>
_mut1796,org.jfree.data.time.TimePeriodValues,recalculateBounds_338,<,<=
_mut1797,org.jfree.data.time.TimePeriodValues,recalculateBounds_338,<,>=
_mut1798,org.jfree.data.time.TimePeriodValues,delete_397,-,+
_mut1799,org.jfree.data.time.TimePeriodValues,delete_397,-,*
_mut1800,org.jfree.data.time.TimePeriodValues,delete_397,-,/
_mut1801,org.jfree.data.time.TimePeriodValues,delete_397,-,%
_mut1802,org.jfree.data.time.TimePeriodValues,delete_397,<=,==
_mut1803,org.jfree.data.time.TimePeriodValues,delete_397,<=,!=
_mut1804,org.jfree.data.time.TimePeriodValues,delete_397,<=,<
_mut1805,org.jfree.data.time.TimePeriodValues,delete_397,<=,>
_mut1806,org.jfree.data.time.TimePeriodValues,delete_397,<=,>=
_mut1807,org.jfree.data.time.TimePeriodValues,equals_412,!=,==
_mut1808,org.jfree.data.time.TimePeriodValues,equals_412,!=,<
_mut1809,org.jfree.data.time.TimePeriodValues,equals_412,!=,>
_mut1810,org.jfree.data.time.TimePeriodValues,equals_412,!=,<=
_mut1811,org.jfree.data.time.TimePeriodValues,equals_412,!=,>=
_mut1812,org.jfree.data.time.TimePeriodValues,equals_412,<,==
_mut1813,org.jfree.data.time.TimePeriodValues,equals_412,<,!=
_mut1814,org.jfree.data.time.TimePeriodValues,equals_412,<,>
_mut1815,org.jfree.data.time.TimePeriodValues,equals_412,<,<=
_mut1816,org.jfree.data.time.TimePeriodValues,equals_412,<,>=
_mut1817,org.jfree.data.time.TimePeriodValues,hashCode_449,*,+
_mut1818,org.jfree.data.time.TimePeriodValues,hashCode_449,*,-
_mut1819,org.jfree.data.time.TimePeriodValues,hashCode_449,*,/
_mut1820,org.jfree.data.time.TimePeriodValues,hashCode_449,*,%
_mut1821,org.jfree.data.time.TimePeriodValues,hashCode_449,+,-
_mut1822,org.jfree.data.time.TimePeriodValues,hashCode_449,+,*
_mut1823,org.jfree.data.time.TimePeriodValues,hashCode_449,+,/
_mut1824,org.jfree.data.time.TimePeriodValues,hashCode_449,+,%
_mut1825,org.jfree.data.time.TimePeriodValues,hashCode_449,*,+
_mut1826,org.jfree.data.time.TimePeriodValues,hashCode_449,*,-
_mut1827,org.jfree.data.time.TimePeriodValues,hashCode_449,*,/
_mut1828,org.jfree.data.time.TimePeriodValues,hashCode_449,*,%
_mut1829,org.jfree.data.time.TimePeriodValues,hashCode_449,+,-
_mut1830,org.jfree.data.time.TimePeriodValues,hashCode_449,+,*
_mut1831,org.jfree.data.time.TimePeriodValues,hashCode_449,+,/
_mut1832,org.jfree.data.time.TimePeriodValues,hashCode_449,+,%
_mut1833,org.jfree.data.time.TimePeriodValues,hashCode_449,*,+
_mut1834,org.jfree.data.time.TimePeriodValues,hashCode_449,*,-
_mut1835,org.jfree.data.time.TimePeriodValues,hashCode_449,*,/
_mut1836,org.jfree.data.time.TimePeriodValues,hashCode_449,*,%
_mut1837,org.jfree.data.time.TimePeriodValues,hashCode_449,+,-
_mut1838,org.jfree.data.time.TimePeriodValues,hashCode_449,+,*
_mut1839,org.jfree.data.time.TimePeriodValues,hashCode_449,+,/
_mut1840,org.jfree.data.time.TimePeriodValues,hashCode_449,+,%
_mut1841,org.jfree.data.time.TimePeriodValues,hashCode_449,*,+
_mut1842,org.jfree.data.time.TimePeriodValues,hashCode_449,*,-
